metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1789308864.2364,elite,9063.9930988525,1789269083.0614,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789266817,1789309149.3543,7248,socks5,45.74.31.30:7248,True,15176.781177521,286,211,57.545271629779,45.74.31.30
True,1789309074.4248,elite,4940.5775329229,1788683430.7736,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1789287472,1789309149.3441,40001,http,194.163.175.167:40001,True,6649.6040821075,9268,1079,89.571856576786,194.163.175.167
True,1789309084.44,elite,8290.768884998,1787395160.4105,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789245905,1789309149.2312,8097,socks5,45.74.31.30:8097,True,12346.309900284,2290,11625,16.457060725835,45.74.31.30
True,1789309086.5323,elite,1745.8629669432,1789133019.0629,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,Shenzhen Tencent Computer Systems Company Limited,1.35208,103.82,False,Tencent Cloud Computing,False,North West,success,Asia/Singapore,858877,1789132424,1789309149.2296,8081,http,43.156.199.63:8081,False,8372.8857040405,2958,107,96.508972267537,43.156.199.63
True,1789309149.0529,elite,11807.131305328,1784673012.0962,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,North America,,United States,US,,True,Alibaba.com LLC,37.4316,-78.6569,False,"Midwest Cable, Delta Centric LLC, Zenlayer Inc",True,Virginia,success,America/New_York,22902,1788903854,1789309149.0529,10800,socks4,47.85.9.228:10800,True,21250.278949738,241468,70595,77.377965346741,47.85.9.228
True,1789309013.655,elite,2703.3883060457,1785601346.3671,AS39608 Lanet Network Ltd,LANETUA-AS,Kyiv,Europe,EU,Ukraine,UA,,False,Lanet Network,50.458,30.5303,False,Lanet Network Ltd,True,Kyiv City,success,Europe/Kyiv,01054,1789229736,1789309148.9785,11111,socks5,176.37.107.86:11111,True,3662.4739170074,46551,56575,45.13992591587,176.37.107.86
True,1789309147.2115,elite,7416.6537562678,1787486913.1665,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788958859,1789309148.9641,11486,socks5,45.74.31.42:11486,True,13936.168432236,1452,7335,16.524411061796,45.74.31.42
True,1789309108.9538,elite,7223.1881042595,1789137288.6757,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789135110,1789309148.9189,9898,socks5,45.74.31.50:9898,True,7850.1403331757,799,1728,31.618519984171,45.74.31.50
True,1789309097.6519,elite,5026.1126485589,1789271232.4635,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789269661,1789309148.8666,22384,socks5,45.74.31.42:22384,True,3433.718919754,365,235,60.833333333333,45.74.31.42
True,1789308987.3623,elite,12012.581675578,1788718731.9268,AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,TR_Arvancloud,Frankfurt am Main,Europe,EU,Germany,DE,,True,Arvancloud Global Technologies L.L.C,50.1109,8.68213,False,Arvancloud Global Technologies L.L.C,True,Hesse,success,Europe/Berlin,60313,1788715912,1789309148.8352,1136,socks5,185.204.170.179:1136,True,12787.343025208,2775,4978,35.792596414291,185.204.170.179
True,1789309148.8054,elite,3929.5607589813,1781298927.3679,"AS7018 AT&T Enterprises, LLC",ATT-INTERNET4,Friendswood,North America,,United States,US,,False,"AT&T Enterprises, LLC",29.5209,-95.1922,False,"AT&T Enterprises, LLC",True,Texas,success,America/Chicago,77546,1789159000,1789309148.8054,8888,http,45.26.30.144:8888,False,12795.743227005,27998,51727,35.118218877391,45.26.30.144
True,1789309148.7512,elite,2893.8590570969,1781722562.38,AS197499 PE Pivovar Aleksej Nikolaevich,Pivovar-as,Alekseyevskoye,Europe,EU,Russia,RU,,False,PE Pivovar Aleksej Nikolaevich,43.9385,39.3852,False,Pivovar,False,Krasnodar Krai,success,Europe/Moscow,,1789034861,1789309148.7512,1080,socks5,31.41.227.175:1080,True,7531.5799713135,3878,6520,37.295633775726,31.41.227.175
True,1789309114.9248,elite,6257.0859490995,1789154784.4718,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789151337,1789309148.704,13186,socks5,45.74.31.42:13186,True,4849.1020202637,1436,1216,54.147812971342,45.74.31.42
True,1789309067.9026,transparent,5560.3262295604,1787633124.6026,AS152377 PT Trimitra Aditama Koneksindo,IDNIC-TRITAMA-AS-ID,Tulungagung,Asia,AS,Indonesia,ID,,False,PT Trimitra Aditama Koneksindo,-8.1446,112.1066,False,PT Trimitra Aditama Koneksindo,True,East Java,success,Asia/Jakarta,66293,1788840508,1789309148.6528,80,http,157.15.67.181:80,True,2249.5334148407,3852,9725,28.371510642999,157.15.67.181
True,1789308974.0575,elite,3539.4501488743,1738916930.2903,AS58519 Cloud Computing Corporation,CHINATELECOM-Ctcloud,Jinan,Asia,AS,China,CN,,True,Cloud Computing Corporation,36.6683,117.021,False,Chinanet SD,True,Shandong,success,Asia/Shanghai,250000,1789158880,1789309148.6421,9099,http,140.246.125.194:9099,True,2978.6241054535,89565,342598,20.724819107605,140.246.125.194
True,1789309097.3081,elite,4618.6183598183,1789271036.8685,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789269661,1789309148.626,11672,socks5,45.74.31.50:11672,True,4464.7123813629,321,257,55.536332179931,45.74.31.50
True,1789309148.6158,transparent,5667.9271329112,1785998316.8556,AS142393 PT Media Solusi Sukses,IDNIC-MEDIASOLUSISUKSES-AS-ID,Cikampek,Asia,AS,Indonesia,ID,,False,PT Media Solusi Sukses,-6.41972,107.456,False,PT Media Solusi Sukses,True,West Java,success,Asia/Jakarta,,1789022929,1789309148.6158,1111,http,103.172.42.221:1111,False,9415.8318042755,6798,21998,23.607445478539,103.172.42.221
True,1789309148.52,elite,6030.4680156708,1789235370.2076,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789234187,1789309148.52,8586,socks5,45.74.31.30:8586,True,14568.301439285,25,512,4.6554934823091,45.74.31.30
True,1789248423.2776,anonymous,552.54205582725,1783673843.4974,AS396982 Google LLC,GOOGLE-CLOUD-PLATFORM,Santa Clara,North America,,United States,US,,True,Google LLC,37.3834,-121.983,False,"Palo Alto Networks, Inc",False,California,success,America/Los_Angeles,95054,1789115340,1789309148.3689,8080,http,153.72.68.0:8080,False,450.32453536987,96309,124,99.87141331287,153.72.68.0
True,1789308812.0072,elite,4093.1001476743,1789045856.7293,AS38031 OptiMax Communication Ltd.,OPTIMAX-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,False,OptiMax Communication Ltd,23.7835,90.4148,False,OptiMax Communication Ltd,False,Dhaka Division,success,Asia/Dhaka,1212,1789042423,1789309148.3303,1080,socks5,61.247.178.178:1080,True,2408.3797931671,4043,2106,65.750528541226,61.247.178.178
True,1789309148.1769,transparent,5928.1937555008,1763899442.559,AS17639 Converge ICT Solutions Inc.,CONVERGE-AS,Pasig,Asia,AS,Philippines,PH,,False,Converge ICT Network,14.5688,121.0827,False,,True,Metro Manila,success,Asia/Manila,1600,1788705989,1789309148.1769,8082,http,143.44.191.21:8082,False,6052.440404892,45630,306153,12.971064548315,143.44.191.21
True,1789309148.1279,elite,2865.2165590429,1787306328.3305,AS205090 FIRST SERVER LIMITED,FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,True,First Server Limited,55.7487,37.6187,False,"FIRST SERVER, SOCIEDAD LIMITADA",True,Moscow,success,Europe/Moscow,101000,1789117837,1789309148.1279,10808,socks5,45.95.202.92:10808,True,3338.5028839111,13384,25963,34.015299768724,45.95.202.92
True,1789309148.118,transparent,5847.0082780248,1787973249.8729,AS28458 IENTC S DE RL DE CV,IENTC S DE RL DE CV,Lagos de Moreno,North America,,Mexico,MX,,False,Ientc S De RL De CV,21.3582,-101.946,False,GTT Americas,False,Jalisco,success,America/Mexico_City,47460,1789180339,1789309148.118,999,http,206.135.12.152:999,False,7377.758026123,1520,7254,17.323911556873,206.135.12.152
True,1789309148.1054,elite,2740.6807140601,1776079800.5185,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Irvine,North America,,United States,US,,False,Cox Communications Inc.,33.6846,-117.827,False,Cox Communications,True,California,success,America/Los_Angeles,92612,1788707850,1789309148.1054,27360,socks5,72.195.34.35:27360,True,1044.2132949829,119785,77732,60.645412799911,72.195.34.35
True,1789309148.1052,anonymous,5810.836954453,1783757971.6464,"AS45725 Kings Network Indonesia, PT",KINGS-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,True,KINGS,-6.2352,106.9922,False,,True,West Java,success,Asia/Jakarta,17147,1789199854,1789309148.1052,8080,http,180.211.93.104:8080,False,12673.79450798,12028,36359,24.857916382499,180.211.93.104
True,1789309148.079,elite,10840.593923971,1780496274.4581,AS146943 Tier 4 Cloud Services,TIER4CLOU-AS,Panvel,Asia,AS,India,IN,,True,Tier 4 Cloud Services,18.9894,73.1074,False,T4C,True,Maharashtra,success,Asia/Kolkata,410206,1788960404,1789309148.079,9051,socks5,43.242.227.10:9051,True,7806.223154068,31949,98814,24.432752384084,43.242.227.10
True,1789308986.3345,elite,5067.9700170244,1789306695.8251,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789305930,1789309148.016,23713,socks5,45.74.31.42:23713,True,5380.5956840515,35,11,76.086956521739,45.74.31.42
True,1789309112.4744,elite,7723.1186111965,1789192678.2314,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789191327,1789309147.9768,8260,socks5,45.74.31.30:8260,True,17339.525222778,808,847,48.821752265861,45.74.31.30
True,1789309147.9561,elite,2947.8825813227,1784608469.9448,AS31898 Oracle Corporation,ORACLE-BMC-31898,Frankfurt am Main,Europe,EU,Germany,DE,,True,Oracle Corporation,50.1049,8.6295,False,Oracle Cloud Infrastructure (eu-frankfurt-1),True,Hesse,success,Europe/Berlin,60326,1788841601,1789309147.9561,555,socks5,141.147.10.92:555,True,1015.4929161072,33622,67038,33.401549771508,141.147.10.92
True,1789309147.9347,elite,3748.5353538454,1788308716.218,AS55701 PT. Usaha Adisanggoro,ASNET-AS-ID,Bogor,Asia,AS,Indonesia,ID,,True,PT Usaha Adi Sanggoro,-6.59444,106.789,False,,True,West Java,success,Asia/Jakarta,,1788912038,1789309147.9347,69,socks5,103.31.235.210:69,True,8181.5545558929,841,12119,6.4891975308642,103.31.235.210
True,1789309114.948,elite,5785.9406493639,1789285000.7039,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789281165,1789309147.9138,20517,socks5,45.74.31.40:20517,True,11712.417125702,213,141,60.169491525424,45.74.31.40
True,1789309023.9763,elite,7822.293064811,1789225236.1123,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789223297,1789309147.772,8559,socks5,45.74.31.30:8559,True,6729.3472290039,209,696,23.093922651934,45.74.31.30
True,1789308962.4798,elite,2951.6321848887,1789091110.2944,AS202011 ENPLUS TELECOM,ENPLUS-TELECOM,Irkutsk,Europe,EU,Russia,RU,,False,RegionTelekom LTD,52.2984,104.2903,False,RegionTelekom LTD,False,Irkutsk Oblast,success,Asia/Irkutsk,664000,1789089517,1789309147.7476,1080,socks5,85.234.116.5:1080,True,1654.6461582184,2344,1956,54.511627906977,85.234.116.5
True,1789309095.8661,elite,2710.3425988317,1776079625.3933,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788780703,1789309147.7442,57728,socks5,70.166.167.38:57728,True,1046.6113090515,138325,75047,64.828093658024,70.166.167.38
True,1789309147.7423,elite,6720.2582359314,1789264599.8198,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789263060,1789309147.7423,10508,socks5,45.74.31.30:10508,True,7433.8479042053,234,319,42.314647377939,45.74.31.30
True,1789309147.7383,elite,5322.7377633254,1789302445.7878,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789298905,1789309147.7383,4271,socks5,45.74.31.30:4271,True,6539.5798683167,48,50,48.979591836735,45.74.31.30
