alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788718931.631,elite,4102.1995944265,1786205554.5876,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co",11.5583,104.9121,false,"Cogetel Ltd",true,"Phnom Penh",success,Asia/Phnom_Penh,,1788624452,1788718931.631,1080,socks5,203.189.155.68:1080,true,1313.930273056,30464,38899,43.919668987789,203.189.155.68
true,1788718931.5105,transparent,6337.4166487685,1763843609.8351,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5654,121.022,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1551,1788187924,1788718931.5105,8081,http,124.105.69.124:8081,false,9137.6070976257,22302,244284,8.3657806486462,124.105.69.124
true,1788718931.2489,transparent,3625.8235570926,1787682871.7934,"AS137580 Everest Wireless Network pvt. ltd",EWNET-AS-AP,Birendranagar,Asia,AS,Nepal,NP,,false,"Everest Wireless Network pvt. ltd",28.596,81.6174,false,Ewnet,true,"Karnali Pradesh",success,Asia/Kathmandu,,1788284327,1788718931.2489,8088,http,103.154.12.59:8088,false,3516.845703125,1259,6259,16.746475126363,103.154.12.59
true,1788718930.9333,elite,3550.1742196387,1783862681.0606,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Envigado,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.1764,-75.5943,false,,true,Antioquia,success,America/Bogota,055420,1788697739,1788718930.9333,4153,socks4,201.184.177.10:4153,true,8132.0993900299,49788,136440,26.734970036729,201.184.177.10
true,1788718930.7764,elite,9884.4177664423,1788245660.923,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788244105,1788718930.7764,33517,http,174.138.165.204:33517,false,14996.469259262,163,2307,6.5991902834008,174.138.165.204
true,1788718930.7693,elite,4351.0352700676,1776086687.456,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co",11.5583,104.9121,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,,1788182769,1788718930.7693,1080,socks5,110.235.247.206:1080,true,2359.8141670227,62114,95769,39.341791073136,110.235.247.206
true,1788718930.5965,elite,10946.534591828,1786408434.2631,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1788219975,1788718930.5965,9097,socks5,91.107.243.254:9097,true,10247.6375103,21535,33958,38.806696340079,91.107.243.254
true,1788718930.58,transparent,5683.2377558418,1755155408.8749,"AS263238 Eliana Vanessa Morocho Oña","Eliana Vanessa Morocho Ona",Quito,"South America",SA,Ecuador,EC,,false,"Eliana Vanessa Morocho Oña",-0.2309,-78.5211,false,"Eliana Vanessa Morocho Oña",true,Pichincha,success,America/Guayaquil,,1788553312,1788718930.58,999,http,45.4.202.147:999,false,4984.005689621,55420,311138,15.119026184124,45.4.202.147
true,1788718612.0768,elite,6884.3969436742,1786779608.9999,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788593799,1788718930.5768,10905,http,111.119.162.248:10905,true,3225.5229949951,5078,12196,29.3967812898,111.119.162.248
true,1788718930.5589,elite,332.61362772521,1788588679.1542,"AS140641 YOTTA NETWORK SERVICES PRIVATE LIMITED",YOTTA,Mumbai,Asia,AS,India,IN,,false,"Real Time Data Services Private Limited",19.0748,72.8856,false,"Real Time Data Services Private Limited",false,Maharashtra,success,Asia/Kolkata,410206,1788586077,1788718930.5589,8080,http,45.194.41.231:8080,false,327.40306854248,913,526,63.446838082001,45.194.41.231
true,1788718930.5368,elite,10140.749518936,1788679902.8132,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788676428,1788718930.5368,37899,http,174.138.165.202:37899,false,12716.84718132,37,212,14.859437751004,174.138.165.202
true,1788718842.4605,transparent,6128.3398540578,1783389444.5317,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Mranggen,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-7.0268,110.516,false,"PT. INDONET DATA BERSAMA",true,"Central Java",success,Asia/Jakarta,,1788226606,1788718930.3855,8080,http,210.87.92.212:8080,false,5619.3480491638,14683,34954,29.58075629067,210.87.92.212
true,1788718606.0471,transparent,13114.042446574,1787586510.2876,"AS153017 TIDADIGI COMPANY LIMITED",TIDADIGI-VN,"Quận Mười Một",Asia,AS,Vietnam,VN,,false,"Tidadigi Company Limited",10.7592,106.625,false,"Tidadigi Company Limited",false,"Ho Chi Minh City (HCMC)",success,Asia/Ho_Chi_Minh,,1788190738,1788718930.3514,3128,http,160.191.47.102:3128,true,9005.4454803467,2087,6546,24.174678559018,160.191.47.102
true,1788718930.293,elite,7043.7425003598,1787666006.592,"AS19318 Interserver, Inc",IS-AS-1,"New York","North America",NA,"United States",US,,true,"Interserver, Inc",40.7128,-74.006,false,"Host Department NJ, LLC",true,"New York",success,America/New_York,10123,1788268367,1788718930.293,1080,socks5,69.164.244.200:1080,true,6251.6677379608,3459,14892,18.849109040379,69.164.244.200
true,1788718824.2935,transparent,6222.7497334383,1788589476.8361,"AS153895 PT Rajasa Sinergi Komunikasi",IDNIC-RSK-ID,Sukabumi,Asia,AS,Indonesia,ID,,false,"PT Rajasa Sinergi Komunikasi",-6.932,106.9186,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,43364,1788586333,1788718930.218,8818,http,163.227.248.119:8818,false,12764.062643051,245,710,25.65445026178,163.227.248.119
true,1788711413.4389,elite,616.24290980399,1788711413.4389,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1788708755,1788718930.198,1081,http,167.233.89.17:1081,true,661.34977340698,128,0,100,167.233.89.17
true,1788718593.8162,elite,7460.3321141488,1780638522.8788,"AS215439 PLAY2GO INTERNATIONAL LIMITED",PLAY2GO-NET,Stockholm,Europe,EU,Sweden,SE,,true,"Play2go International Limited",59.3287,18.0717,false,"Play2go International Limited",true,"Stockholm County",success,Europe/Stockholm,"100 04",1788499522,1788718930.1928,3000,http,144.31.230.199:3000,true,4221.6384410858,10361,58274,15.095796605231,144.31.230.199
true,1788718605.7023,transparent,12426.076390496,1785041417.3957,"AS200019 ALEXHOST SRL",AlexHost,Chisinau,Europe,EU,Moldova,MD,,true,"Alexhost SRL",47.0042,28.8574,false,"Alexhost SRL",true,"Chișinău Municipality",success,Europe/Chisinau,MD-2000,1788668083,1788718930.1438,3128,http,176.125.242.58:3128,true,11178.308963776,9195,22937,28.61633262791,176.125.242.58
true,1788717077.6866,transparent,1738.622650446,1787937028.9058,"AS270111 Comunicación por Fibra SA de CV","Comunicacion por Fibra SA de CV",Mérida,"North America",NA,Mexico,MX,,false,"Comunicación por Fibra SA de CV",20.9867,-89.6452,false,"Comunicación por Fibra SA de CV",true,Yucatán,success,America/Merida,97000,1788540522,1788718929.9931,999,http,189.51.168.164:999,true,2086.1988067627,12560,646,95.108284113282,189.51.168.164
true,1788718929.8788,elite,13031.247854233,1788663927.7118,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788662997,1788718929.8788,35904,http,174.138.165.204:35904,false,14658.356189728,13,247,5,174.138.165.204
true,1788718929.7528,elite,7093.9136724084,1786779578.3688,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788594120,1788718929.7528,10910,http,111.119.162.248:10910,true,1166.9063568115,5822,11938,32.781531531532,111.119.162.248
true,1788718929.5601,elite,11036.13839817,1788148036.6123,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",false,Arizona,success,America/Phoenix,85001,1788146988,1788718929.5601,38751,http,174.138.165.211:38751,false,14322.957515717,250,2396,9.448223733938,174.138.165.211
true,1788718929.5455,transparent,12493.198890543,1787527596.5376,"AS48207 GLB Bulut Teknolojisi Limited Sirketi",GLBBULUTTEKNOLOJISI-AS,Oostwoud,Europe,EU,"The Netherlands",NL,,false,"GLB Bulut Teknolojisi Limited Sirketi",52.7286,5.0918,false,"GLB Bulut Teknolojisi Limited Sirketi",false,"North Holland",success,Europe/Amsterdam,1678,1788131890,1788718929.5455,3128,http,80.71.152.11:3128,true,9939.8832321167,3199,6645,32.49695245835,80.71.152.11
true,1788718929.504,elite,3440.681746,1765804099.4543,"AS45916 Gujarat Telelink Pvt Ltd",GTPL-AS-AP,Nadiād,Asia,AS,India,IN,,false,"GTPL SK Network Pvt Ltd",22.6909,72.8646,false,"Gtpl Broadband Pvt. Ltd.",true,Gujarat,success,Asia/Kolkata,387001,1788711177,1788718929.504,5678,socks4,150.129.170.73:5678,true,3780.8010578156,43322,310522,12.243248437164,150.129.170.73
true,1788718832.8568,transparent,5006.5127450021,1787988139.6062,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Reyhanlı,Asia,AS,Türkiye,TR,,false,"High Speed For Internet Services L.L.C",36.2794,36.5749,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti",true,Hatay,success,Europe/Istanbul,31000,1788592816,1788718929.2472,8080,http,109.224.242.230:8080,false,13876.050949097,1413,3920,26.495405962873,109.224.242.230
true,1788707962.7588,elite,132.25089723725,1788588937.4858,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hostkey B.V.",60.1719,24.9347,false,"Hostkey B.V",false,Uusimaa,success,Europe/Helsinki,00221,1788587371,1788718929.2208,80,http,66.151.34.89:80,false,119.22740936279,2369,61,97.489711934156,66.151.34.89
true,1788592905.3422,elite,1795.2659300237,1786067765.5639,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba.com LLC",1.35208,103.82,false,"Delta Centric LLC, Zenlayer Inc",true,"North West",success,Asia/Singapore,858877,1788483697,1788718929.1035,3128,http,47.84.84.1:3128,false,1014.6501064301,48477,200,99.589128335764,47.84.84.1
true,1788718929.079,transparent,6135.6268614564,1769931537.4669,"AS52871 TASCOM TELECOMUNICAÇÕES LTDA","TASCOM TELECOMUNICAÇÕES LTDA","Lauro de Freitas","South America",SA,Brazil,BR,,false,"TASCOM TELECOMUNICAÇÕES LTDA",-12.8433,-38.3284,false,"TASCOM TELECOMUNICAÇÕES LTDA",true,Bahia,success,America/Bahia,42700,1788683447,1788718929.079,8080,http,201.157.235.197:8080,true,15304.324626923,44059,256275,14.670000732518,201.157.235.197
true,1788717924.4053,elite,1161.597948862,1788412839.7346,"AS205516 NLS ASTANA LLP",NLS-ASTANA,Astana,Asia,AS,Kazakhstan,KZ,,false,"NLS ASTANA LLP",51.1876,71.4491,false,"Beget LLC",false,Astana,success,Asia/Almaty,010000,1788410303,1788718929.0036,8888,http,178.236.16.4:8888,true,318.75610351562,3051,759,80.07874015748,178.236.16.4
true,1788718928.8328,elite,10316.801133094,1788714264.0621,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",true,Hesse,success,Europe/Berlin,60313,1788713481,1788718928.8328,1136,http,185.204.170.179:1136,true,14108.54434967,77,6,92.771084337349,185.204.170.179
true,1788718928.828,elite,7117.0219131908,1788570602.3414,"AS62005 BlueVPS OU",BV-EU-AS,"Los Angeles","North America",NA,"United States",US,,false,"BlueVPS OU",34.0522,-118.2436,false,"BV Na39",false,California,success,America/Los_Angeles,,1788568790,1788718928.828,1080,socks5,92.118.126.84:1080,true,9779.9646854401,1755,2004,46.687948922586,92.118.126.84
true,1788704784.9064,transparent,805.73543958801,1787705045.0389,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","María la Baja","South America",SA,Colombia,CO,,false,"Ufinet Panama S.A.",9.9832,-75.3016,false,UFINET,true,"Departamento de Bolívar",success,America/Bogota,,1788306486,1788718928.8101,999,http,181.78.23.187:999,true,552.03127861023,4817,3289,59.425117197138,181.78.23.187
true,1788708545.3454,elite,333.14546892198,1788708545.3454,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1788707825,1788718928.764,1085,http,167.233.89.17:1085,true,537.15324401855,177,0,100,167.233.89.17
true,1788718709.6443,elite,9560.8929477213,1780094255.6272,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",true,Kowloon,success,Asia/Hong_Kong,999077,1788221699,1788718928.6658,1011,socks5,47.238.210.231:1011,true,15846.839666367,56608,61529,47.91724861813,47.238.210.231
true,1788716445.7592,elite,5543.9276508883,1787687525.5699,"AS210546 CHSL ONE LTD",CHSL-ONE,Helsinki,Europe,EU,Finland,FI,,false,"Chsl ONE LTD",60.1719,24.9347,false,"CHSL Helsinki",true,Uusimaa,success,Europe/Helsinki,00221,1788288415,1788718928.6269,8080,http,144.31.185.67:8080,true,2688.4071826935,13597,1775,88.453031485818,144.31.185.67
true,1788718827.7888,transparent,6215.9672505337,1788438091.3628,"AS272149 DLD SERVICIO SRL","DLD SERVICIO SRL","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"DLD SERVICIO SRL",19.451,-70.6894,false,"Redynet SRL",false,"Santiago Province",success,America/Santo_Domingo,51000,1788435073,1788718928.4993,999,http,200.107.205.200:999,false,6795.7606315613,611,1455,29.574056147144,200.107.205.200
true,1788718928.4706,elite,5445.6951298907,1781430768.6127,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1788687300,1788718928.4706,12366,http,8.218.227.241:12366,false,5514.949798584,8313,52620,13.642853626114,8.218.227.241
true,1788718377.7482,elite,2860.4911391849,1785047110.3185,"AS23724 IDC, China Telecommunications Corporation",CHINANET-IDC-BJ-AP,Yangpu,Asia,AS,China,CN,"Yangpu Qu",true,UCLOUD,31.2999,121.508,false,"Shanghai UCloud Information Technology Company Limited",true,Shanghai,success,Asia/Shanghai,,1788673443,1788718928.464,7890,socks5,117.50.194.130:7890,true,2970.7381725311,145965,21952,86.926874586849,117.50.194.130
true,1788718928.4284,elite,4521.7109895303,1769118644.8895,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788474480,1788718928.4284,443,http,91.230.110.6:443,true,650.23565292358,44635,267199,14.313705368882,91.230.110.6
true,1788718928.4283,elite,11513.827350405,1788365254.1915,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788362906,1788718928.4283,38390,http,174.138.165.204:38390,false,14130.897045135,45,1590,2.7522935779817,174.138.165.204
true,1788685092.5241,anonymous,1249.0787707564,1722005672.3679,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Batu Caves",Asia,AS,Malaysia,MY,,false,"ADSL Streamyx Telekom Malaysia",3.238,101.682,false,,true,Selangor,success,Asia/Kuala_Lumpur,68100,1788171723,1788718928.2314,80,http,219.93.101.60:80,false,700.46257972717,363551,57553,86.332829894753,219.93.101.60
true,1788718928.142,elite,10722.484557756,1788416807.2288,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788413461,1788718928.142,36717,http,174.138.165.213:36717,false,10993.024587631,224,1488,13.084112149533,174.138.165.213
true,1788718928.1165,anonymous,4414.3264483066,1752332521.2734,"AS31590 Rackhosting.com ApS",RACKHOSTING-AS,Taastrup,Europe,EU,Denmark,DK,,true,"Modulweb ApS",55.6624,12.3072,false,,true,"Capital Region",success,Europe/Copenhagen,2630,1788188838,1788718928.1165,80,http,194.150.110.134:80,false,2280.4989814758,123550,50164,71.122649872779,194.150.110.134
true,1788718750.943,anonymous,6380.3538462149,1778628244.812,"AS138886 PT Data Buana Nusantara",DBN-AS-ID,Blitar,Asia,AS,Indonesia,ID,,true,"PT Data Buana Nusantara",-8.0982,112.165,false,DBN,true,"East Java",success,Asia/Jakarta,66126,1788303587,1788718928.0851,8080,http,202.58.77.214:8080,false,12873.422145844,20650,67645,23.387507786398,202.58.77.214
true,1788713552.4949,elite,2946.2979626594,1787616455.0256,"AS51765 Oy Creanova Hosting Solutions Ltd.",CREANOVA-AS,"Los Angeles","North America",NA,"United States",US,,true,"Oy Crea Nova Hosting Solution Ltd",34.0544,-118.244,false,"Beafort Limited",false,California,success,America/Los_Angeles,90009,1788219254,1788718928.0597,1080,http,85.209.156.148:1080,true,935.35804748535,18661,668,96.544052977391,85.209.156.148
true,1788718928.019,elite,12343.51716069,1780920257.2092,"AS47484 ABJP SERVICES SAS",ABJP-SERVICES-SAS,Mathay,Europe,EU,France,FR,,true,ABJP,47.438,6.7881,false,,true,Bourgogne,success,Europe/Paris,25700,1788177915,1788718928.019,21537,http,45.13.116.230:21537,true,18068.63617897,13404,53207,20.122802540121,45.13.116.230
true,1788718927.9179,elite,7425.6249751589,1788108228.137,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788712552,1788718927.9179,38222,http,174.138.165.204:38222,false,9484.3745231628,377,3020,11.098027671475,174.138.165.204
true,1788718927.8951,elite,3846.1437750315,1762369341.9948,"AS37650 CM Value Added Services (Pty) Ltd",CM-Value-AS,Rustenburg,Africa,AF,"South Africa",ZA,,false,"CM Value Added Services (Pty) Ltd",-25.6676,27.2421,false,"CMV SP2",true,"North West",success,Africa/Johannesburg,0299,1788613313,1788718927.8951,10808,socks5,168.253.92.93:10808,true,4155.6148529053,47566,66933,41.542720897126,168.253.92.93
true,1788718927.8849,elite,3037.0650607411,1754690551.44,"AS201167 Caspian Telecom LLC",castel-as,Ganja,Asia,AS,Azerbaijan,AZ,,false,"Caspian Telecom CGN",40.6811,46.3605,false,"Caspian Telecom LLC",true,"Ganja City",success,Asia/Baku,,1788545659,1788718927.8849,3629,socks4,185.43.189.253:3629,true,7678.802728653,100951,327085,23.584698483305,185.43.189.253
true,1788718927.819,transparent,5833.2178397883,1776589330.4639,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Kendal,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.9213,110.202,false,"PT. SMART COMPUTER SERVICE",true,"Central Java",success,Asia/Jakarta,,1788683283,1788718927.819,8080,http,160.19.18.219:8080,true,8965.3851985931,25019,80184,23.78164120795,160.19.18.219
